game,outcome,end_reason,n_moves,loss,moves
2282,D,cap_draw,150,3.869684,b2b4 d7d5 e2e3 c8g4 g1h3 g7g6 d1e2 g4c8 h3g5 b8a6 g5h7 e7e5 b1a3 d8g5 c2c3 g5f6 e2d1 f6d6 f1d3 e8e7 d1e2 g8f6 a3b1 c7c6 b1a3 h8h7 d3b1 b7b5 b1g6 d6c5 a3b1 h7h2 c3c4 a6b4 b1a3 a8b8 h1g1 f8g7 a1b1 f6g8 d2d3 h2g2 c4b5 g8f6 g1g2 g7h8 e1f1 f6g4 e2b2 c5d6 f2f3 c8d7 g2g4 d6c5 f1g1 b8b7 g4h4 a7a6 g1f1 c5d6 f1e2 e7f6 h4h5 d6e7 e2e1 b7c7 h5h4 e7e8 g6h7 f6e7 h4h5 b4a2 e1d2 c6c5 h5f5 d7c8 b2b3 c7c6 b3c4 e5e4 d3e4 e8d8 f5f6 c8d7 d2d1 d8c7 h7g8 c7d8 c4b4 d8c7 f3f4 c7c8 d1c2 c8b8 b4b3 b8a7 c2b2 e7d8 b3b4 d7c8 a3c2 d8e7 b5b6 c6f6 b4a4 a7a8 c2d4 e7d6 a4a5 c8d7 d4b5 d7b5 a5a4 a8b8 a4a3 d6e7 e4e5 b8e8 c1d2 e7f8 b1a1 b5c4 d2c1 c4b5 a3a4 f8e7 c1d2 e8d7 d2b4 h8g7 a4a5 b5c4 e3e4 d7c8 a1b1 f6b6 b2a1 c8c7 b1d1 f7f5 d1d2 a2c1 b4c5 e7d7 d2d4 c7e5 a5a6 c4b5 a1b1 e5b8
2283,B,material_resign,56,3.887056,a2a3 g7g5 e2e3 c7c5 d1g4 c5c4 h2h3 b8c6 f2f4 d8b6 g4h5 a7a5 c2c3 b6b4 e1e2 a5a4 a1a2 a8b8 e3e4 g5g4 g2g3 b8a8 h5e5 b4c5 e2e1 c5b5 h3h4 d7d5 d2d3 f7f5 e5e6 a8b8 g1f3 d5e4 c1d2 b5b4 e6d6 e7e6 e1f2 f8g7 d3c4 e8f7 f1g2 f7f6 d6d8 g8e7 f3g5 c8d7 a2a1 b7b5 h1c1 b8d8 g2h1 d8e8 f2g1 h8g8
2284,B,material_resign,114,3.826108,e2e4 b8c6 b2b3 b7b5 g1h3 d7d6 a2a4 e7e5 d1h5 g8e7 h1g1 c8d7 c2c3 d7f5 h3g5 e7d5 h2h3 d8f6 f1c4 e8d7 c1b2 h8g8 f2f4 d5b4 c4d5 g8h8 b1a3 c6a5 a1a2 d7c8 a3b5 c7c6 h5h7 h8h7 g2g4 c8b8 g1h1 f5e6 h3h4 e6f5 d2d4 g7g6 d4e5 f6g7 e1d2 b4d3 g4f5 b8b7 d5f7 a7a6 h1h2 c6c5 h2h3 a6b5 d2e2 h7h8 e2e3 g7h6 a4b5 f8g7 e3d2 a8a7 a2a4 h6h5 d2e3 g7f6 a4a1 b7a8 h3g3 a7a6 c3c4 f6g7 f7g6 g7f8 a1d1 f8g7 g3f3 h8g8 d1c1 g7h8 b5b6 h8g7 b3b4 g7f6 c1g1 g8g7 g1f1 h5g4 e5f6 g7g6 f5g6 g4e6 f1e1 e6d5 e1d1 a5b7 e3d2 d5g5 b2a3 g5f4 d2c3 f4f3 d1c1 f3f2 c1c2 f2f5 h4h5 a6a7 e4e5 f5e5 c3d2 d3e1 f6f7 e5f4
2285,B,material_resign,70,3.907610,e2e4 g7g5 c2c3 e7e5 d1e2 a7a5 h2h3 h7h5 e2f3 e8e7 a2a4 f8g7 g2g4 c7c6 a1a2 d8f8 b2b3 g8h6 f1d3 b8a6 d3e2 f7f6 h1h2 h8g8 b3b4 h6g4 a2a3 f8d8 h2h1 g8e8 c3c4 a8b8 a3d3 a6b4 h3g4 b4d3 e2d3 g7f8 d3e2 d8c7 c1b2 e7d8 b2c1 c6c5 f3f4 f8d6 d2d3 e8f8 f4f5 d8e8 f5e6 e8d8 b1d2 h5g4 h1h5 f8e8 g1f3 e8e7 c1b2 g4f3 e2d1 f6f5 d1e2 b7b6 d2b3 e7e6 e1d2 b8b7 e2d1 f5e4
2286,W,material_resign,101,3.947105,d2d3 e7e6 g2g3 f8b4 b1d2 d8g5 c2c3 e6e5 d2b3 g5f6 e2e3 g7g6 d1e2 d7d5 f2f3 e8d7 d3d4 d7c6 b3c5 b4c3 e1f2 a7a5 f3f4 a5a4 h2h3 h7h5 e2e1 c8d7 c1d2 c3d2 f4f5 h5h4 a2a3 d7e6 f1g2 f6g7 c5a4 g8e7 e1d2 h8h6 e3e4 g7h8 h1h2 h6h5 d2e1 h8g8 e1d2 b7b6 a1e1 e6d7 d2c1 c6b7 c1c2 d7e8 f2f1 c7c6 e1b1 a8a5 g1e2 b7c8 c2c5 c8d7 c5b6 e5d4 e2g1 d7c8 g2h1 a5a4 f1g2 e8d7 b1a1 g8h8 g1e2 h8g8 b2b3 a4a6 b6a6 c8d8 a1e1 g8h8 a6b5 h8g8 b5d5 b8a6 g2f1 g8h8 h2g2 c6c5 a3a4 h5h6 e1a1 h6h5 d5c5 d7c6 c5c6 a6b4 g3h4 h8g8 g2h2 b4d3 a1b1
2287,W,material_resign,49,3.962588,b1a3 a7a5 f2f3 e7e5 c2c3 d8g5 e2e3 e5e4 g2g4 a8a6 a3b5 d7d5 d1b3 c7c6 b3b4 g8e7 h2h3 h8g8 a1b1 g5e5 b5d4 e5d4 b4a5 c8g4 h3h4 g4f3 b2b3 b7b5 a2a4 d4d3 f1e2 a6a7 a5b6 b8a6 e1d1 b5b4 b1b2 a6c5 h4h5 a7a8 g1f3 a8a7 c3b4 d3d2 c1d2 a7a6 h1g1 a6a5 e2f1
2288,W,material_resign,149,3.868365,e2e3 c7c6 d2d4 d8b6 c2c3 a7a6 f2f3 f7f5 b1d2 b6d8 c3c4 d8b6 d2e4 g7g5 d1d2 h7h6 f1d3 e8f7 c4c5 d7d6 h2h3 a6a5 h3h4 b8d7 f3f4 b6d8 f4g5 d8c7 g1f3 h8h7 h1h2 b7b6 e1e2 f5e4 e2d1 a8a6 d4d5 f7e8 f3d4 c8b7 d1c2 g8f6 c2d1 c7b8 d2b4 f8g7 d1d2 b8a8 d2d1 g7f8 g2g4 f6g4 d4c6 b7c8 d1d2 b6c5 b4a4 f8g7 h2f2 g7h8 d3e2 d7e5 d2e1 e7e6 e1f1 c8b7 f1g1 a6a7 b2b3 b7c6 c1d2 e8d8 a4e4 d8d7 g1f1 d7d8 a1c1 a8c8 f1e1 e5f7 c1b1 c5c4 e4h7 d8c7 g5h6 a7a8 f2g2 a8b8 g2g4 c7b7 e1d1 c8c7 d2e1 b8c8 b1a1 c4c3 b3b4 c7b8 e1d2 c3d2 b4b5 h8g7 h7f5 b8c7 d5c6 c7c6 f5f6 g7h8 e2d3 c6d7 a2a3 f7e5 e3e4 c8c7 f6g5 h8g7 a1b1 d7e7 g5g7 e5g4 g7d4 e7e8 d1e2 e8h8 e4e5 h8e8 e2d1 e8d7 b1a1 d7d8 d4g4 d8h4 a1b1 b7c8 b1c1 c8d7 g4f5 d7c8 f5e6 c8b7 e6g6 c7c6 d1e2 b7a8 b5c6 a8a7 e2d1 a7a8 d1c2
2289,B,value_resign,11,3.904864,h2h3 g8f6 e2e4 b8c6 c2c4 h7h6 d1g4 f6g4 g1f3 h6h5 b1a3
2290,W,material_resign,113,3.942072,h2h3 g8f6 g2g4 e7e5 c2c3 h7h6 e2e4 a7a5 d1c2 f6g4 h1h2 d8g5 c2d3 f8e7 a2a4 e8g8 d3d4 a8a6 f1g2 e7f6 a1a2 h6h5 f2f3 h5h4 d4d3 c7c5 d3e2 f6e7 e2e3 g5f4 e1e2 b7b6 e2d1 e7d8 f3g4 f7f5 b1a3 f5e4 g1e2 g8h8 d2d4 d8c7 c3c4 d7d6 a3b5 c8e6 c1d2 f4g3 b5d6 b8c6 b2b3 c6d8 b3b4 g3g2 a2a1 a6a7 a1a2 a7a6 a2a1 a5b4 a1a2 e6g4 a2a3 g4f3 d2e1 g7g6 e3g1 h8g7 d4d5 g7h6 d1d2 f8f6 e1h4 f6f8 d2c1 h6g7 g1g2 f8h8 g2f1 h8g8 f1e1 b4b3 e1d2 d8f7 d2c2 c7b8 d6f5 g7f8 c2d1 g8g7 d1e1 f3h5 c1d2 g6g5 e1g3 f7h8 d2e1 h5f7 e1d2 b3b2 h2g2 e4e3 d2e1 f8e8 e1d1 h8g6 d5d6 e8d8 h4g5 d8e8 g2g1 a6a7 g5h4
2291,W,material_resign,75,4.015557,g1f3 b7b6 a2a3 e7e6 a3a4 g7g6 f3g5 d8e7 a4a5 f7f5 h1g1 c7c6 h2h3 e6e5 g2g4 b8a6 e2e4 h7h6 f1c4 g8f6 b1c3 h8h7 c4d5 f6e4 e1e2 e7b4 g1g3 f8e7 c3b1 c6c5 d1e1 a6c7 b1a3 h7h8 g3f3 a8b8 g5e4 c7a8 e2d3 e8f8 b2b3 h6h5 e1f1 c8b7 f1g2 d7d6 c1b2 h8g8 h3h4 c5c4 a3c4 g8h8 g4f5 f8g7 a5b6 b8g8 a1b1 g7f8 b1e1 b4c5 b2c3 f8g7 e1d1 g7f8 c3b2 f8g7 b2a3 g7h6 g2h2 c5c4 b3c4 e7f8 e4d6 f8e7 d5e4
2292,W,value_resign,18,3.868982,a2a4 d7d5 f2f4 e7e5 d2d3 d8g5 b1a3 g5g4 e1f2 c7c6 e2e3 g8f6 b2b4 g4g3 f2g3 f6g4 d1e2 c8d7
2293,W,material_resign,33,3.917780,a2a4 b7b6 f2f4 f7f5 e2e4 e7e6 f1d3 c7c6 e1f2 c6c5 c2c3 b8a6 g1h3 d8g5 f2e1 a8b8 d1e2 g8e7 e1f2 d7d6 b1a3 d6d5 a1a2 c8b7 e2e1 e8d7 a4a5 h7h5 h3g5 a6b4 e4e5 b8d8 d3b5
2294,B,material_resign,48,3.722948,a2a3 g8f6 c2c3 e7e5 f2f4 e5f4 e2e3 f6g8 d1e2 d8f6 h2h3 f6g6 b2b3 f4e3 e2e3 e8d8 g2g4 g6b6 e1f2 d7d5 c1b2 g7g6 e3d4 f8c5 f1c4 d8e7 a3a4 c7c6 f2g2 a7a6 c4b5 h7h6 b5c4 e7e8 c4e2 e8e7 a4a5 f7f5 g2f1 h6h5 e2b5 a8a7 g4h5 c5d4 b2c1 e7e8 c1b2 d4c5
2295,B,value_resign,44,3.889452,e2e4 g8f6 f2f4 e7e5 h2h3 d7d6 d1g4 f6d5 g4e2 c8h3 b1a3 a7a5 a3b5 f7f5 e2e3 b8c6 a2a4 d5c3 b2b3 d8h4 e3f2 c3d5 c2c4 h4g4 d2d4 e8d7 c1d2 d5b4 h1h2 b4d5 b3b4 d7e7 d2c1 a8b8 a1a2 e7d7 g1e2 b7b6 a2a1 d7e8 g2g3 b8c8 c1d2 h3g2
2296,D,cap_draw,150,4.002980,e2e4 g7g5 d1g4 e7e6 a2a4 d8e7 f2f4 c7c6 h2h3 a7a5 e1e2 d7d5 d2d4 e8d8 c2c3 c6c5 h3h4 b8c6 a1a2 h7h6 e2d1 f7f6 e4e5 c6d4 c1d2 g5f4 g4g8 c5c4 g1e2 e7a3 h1g1 d8e7 d1e1 h8g8 b1a3 a8a7 g2g3 e7d7 g3g4 d4b3 d2e3 f4e3 a3c4 a7a6 e1d1 b7b6 d1e1 f8a3 e2d4 d7e8 g1g2 b3d4 g2f2 g8f8 c4d6 e8d7 f1g2 c8b7 f2f3 f8g8 f3e3 g8f8 g2f1 f8b8 a2a3 b8a8 e3e4 b7c8 f1b5 d7e7 e1f2 d4f5 b5c6 a8b8 f2f3 e7f8 c3c4 f8g7 d6e8 g7g6 f3e2 c8d7 h4h5 g6h7 c4d5 d7c8 e2f1 b8a8 f1e1 a8a7 b2b3 f5e7 a3a2 e7g8 e1d1 c8d7 d1c1 f6f5 a2a3 b6b5 c1d2 a7b7 d2e1 d7c8 e1d2 e6d5 d2e1 b7c7 e1d1 c8d7 e4e3 c7c8 c6d7 g8f6 d1e2 f6e8 e2e1 h7h8 e1e2 h8g8 e2d3 g8f8 e3e4 b5a4 d7b5 a6a7 e4e1 a7a8 e1f1 c8c3 d3d4 a8b8 f1g1 b8b7 g1g2 c3c4 d4d5 b7c7 g2g3 c7c6 b5c6 f5f4 b3b4 c4c3 e5e6 f8g7 a3a2 g7f6 a2a1 a4a3
2297,D,cap_draw,150,4.037081,f2f3 b7b6 a2a3 e7e5 b1c3 d7d5 c3b5 a7a5 f3f4 a5a4 d2d4 d8g5 d1d3 b8d7 f4e5 g5e7 h2h3 g8h6 a1a2 f7f5 e1d2 e8f7 h1h2 e7e6 g1f3 h8g8 f3g5 f7e7 b2b3 g8h8 d3f3 a8b8 f3e4 e6e5 c2c4 h6g8 e4b1 c8b7 e2e4 g8f6 d2e2 f6g4 g2g3 g4h6 h2h1 h6g4 c1b2 c7c6 a2a1 h7h5 e2d1 e5d4 f1d3 d4c5 h3g4 h8g8 b5c7 b7c8 h1g1 f5f4 d1e1 c5d4 g5f3 g7g6 g1f1 f4g3 d3e2 d5c4 a1a2 d4e4 f1h1 b6b5 e1d1 f8g7 c7a8 g7f8 b3b4 f8g7 g4g5 e4e5 h1f1 g7h8 b1d3 c8a6 f1e1 g8g7 f3e5 c4d3 b2a1 e7d8 e1f1 d8e8 e5d3 b8a8 a2b2 d7f8 f1f4 a8a7 f4f3 c6c5 d3c5 a7e7 f3f4 f8d7 e2c4 e8d8 d1c1 d8e8 c1d2 g7h7 f4f5 d7e5 d2e1 h7h6 e1e2 e8d8 e2d1 e7e6 d1d2 d8c8 c4b5 c8c7 d2d1 c7c8 b2g2 e5f3 b5a6 c8d8 g2h2 d8c7 h2h1 h8b2 d1c2 f3d2 c2d1 c7d8 h1h2 b2f6 d1c1 h6h7 h2d2 d8e8 d2e2 e8e7 e2e4 e7d8 e4f4 d8e7 f4f3 e7d8
2298,W,value_resign,38,3.838838,e2e3 h7h5 d1g4 e7e6 c2c3 h8h7 d2d4 c7c6 a2a3 d8g5 e1d2 f7f5 b2b3 f8e7 b3b4 g5g6 d2d1 a7a6 g4f4 b7b6 f4g4 c8b7 f1c4 e7d6 g1e2 a6a5 g4f5 d6e7 d1c2 d7d5 a1a2 a8a6 f2f3 e8d8 c2d2 h7h6 c1b2 e7f8
2299,B,material_resign,44,3.946158,a2a3 c7c6 e2e4 e7e5 c2c3 d8g5 d1g4 f7f5 e1e2 d7d5 f2f4 c8d7 a3a4 g5h4 d2d4 d7e6 g4g5 g8h6 e2d1 h4h2 b1d2 h6g8 g5f6 g8e7 a1b1 h7h6 g1f3 b8a6 f3g1 e8d8 g1e2 b7b5 a4a5 a6b4 f6g7 h8h7 e4d5 h2h3 d2b3 f8g7 c1e3 g7f8 c3c4 b4a2
2300,W,material_resign,57,3.974329,f2f3 g8f6 e2e3 e7e5 g1e2 a7a6 e2g1 f6g8 d2d4 h7h6 b1c3 g8e7 b2b3 f7f5 c3a4 a6a5 d1d2 h8h7 g1e2 b7b6 b3b4 e5e4 b4b5 a8a6 f3f4 c7c6 h2h4 g7g5 c1b2 c8b7 g2g3 e7g6 d2c1 d8e7 a4b6 d7d5 g3g4 a5a4 c2c3 a6a5 f1g2 a5a6 g2f3 c6c5 c1d1 f8g7 a2a3 e7d6 a1a2 c5c4 f4g5 d6g3 e2g3 g7h8 b6d5 b7c6 b2c1
2301,W,material_resign,9,3.872504,g1f3 e7e5 d2d3 d8g5 f3g5 f7f5 a2a4 d7d5 b2b3
2302,B,material_resign,104,3.873892,f2f3 f7f6 e2e4 h7h6 h2h3 e7e5 b1c3 b8c6 d1e2 d8e7 d2d4 d7d5 c3b1 c6d4 h3h4 e7d7 f3f4 c7c6 e2e3 f8a3 e1d2 d7f5 b2b4 f5g4 h4h5 g4g6 b1a3 h8h7 f1d3 e8d7 h1h3 d7e8 g1e2 c8d7 h3h4 d7c8 d2e1 e8f7 e2g1 a8b8 a3b5 g6g3 e3f2 f6f5 a2a4 f7e8 b5c7 e8d8 c1d2 d8c7 d2c1 g8f6 a1a2 c7d7 e1d2 h7h8 c2c3 d7d6 c3c4 h8g8 f2e1 d6d7 b4b5 d5c4 a2c2 g8e8 e1d1 f6g4 b5b6 g7g6 c2c3 e8e7 d1e2 g6g5 h4h3 d7e8 h3h4 e8d7 c3c2 e5f4 c2c4 e7e8 d2c3 d7d8 g1f3 c8e6 c3d2 g3h4 d2c3 d8e7 c1b2 b8d8 c3d2 d8c8 c4b4 e8f8 b2c1 c8a8 b4b5 c6b5 g2g3 e7f7 d2c3 d4c6
2303,B,material_resign,62,3.973886,e2e4 e7e5 c2c4 d8g5 b2b4 d7d5 b4b5 h7h6 d1c2 f7f5 c2a4 g5g6 a4d1 g6g5 d1c2 c7c6 f2f4 e8e7 c2b3 h8h7 f1e2 g5g6 b1c3 c6c5 d2d4 e7f7 b3b4 f8d6 e2h5 c8d7 a2a4 c5d4 c1a3 f7e6 b5b6 d6c5 e1d2 g6h5 h2h4 c5f8 c3e2 e6f7 b4d6 g7g6 g2g3 a7a5 a1a2 g8e7 h1h2 b8a6 e4f5 a8b8 h2h3 f7e8 d2c1 g6g5 d6e7 f8e7 f4g5 e8d8 g5g6 d7c8
2304,W,material_resign,29,3.849468,a2a3 e7e5 f2f4 d8g5 e2e4 c7c6 a3a4 d7d5 d1e2 f8e7 d2d4 g8h6 e2d3 e8d8 e1e2 c6c5 g2g4 g5g6 f4f5 h8g8 h2h3 d8d7 d3b5 b8c6 f5g6 a8b8 b2b3 a7a5 b5b7
2305,W,material_resign,31,4.053325,c2c3 g8f6 f2f4 b7b6 b2b4 f6g4 e2e4 e7e5 d1f3 f7f5 h2h3 d8g5 g1e2 a7a5 c3c4 e8e7 a2a3 h7h5 h1g1 g4h2 c1b2 a8a6 b2d4 d7d5 e2c3 g5g3 f3g3 h8g8 g3g4 a5b4 g4g3
2306,W,material_resign,129,3.797194,a2a3 a7a6 g1h3 g8h6 h3f4 d7d5 d2d3 d8d6 b2b3 g7g5 e2e3 f7f5 c2c3 c8d7 d1d2 e8d8 a1a2 a6a5 h1g1 g5g4 b3b4 c7c6 b4b5 h8g8 d3d4 d6a3 d2d3 d8e8 g1h1 g4g3 c1d2 a8a7 a2b2 f8g7 d3c4 e7e5 f4d3 e8f7 f2f4 b7b6 e3e4 f7e8 c4d5 a7b7 h1g1 a5a4 f4e5 g3h2 d5c4 e8d8 c4c5 d8c7 c5f8 h6f7 f1e2 h7h5 g2g4 a3b4 e1f1 f7d6 f8e7 b4c5 e5d6 c7c8 g1g3 g7h6 e7f8 g8f8 e2f3 h5h4 f1g2 f8e8 g3h3 h6g5 b2a2 c5d4 a2a3 e8e7 h3g3 b8a6 c3c4 d4e5 d2c3 h4h3 g2h1 d7e6 d3e1 e6f7 d6e7 b7a7 h1h2 f7c4 a3a4 c6c5 f3d1 g5e3 a4a5 a7d7 d1c2 d7d6 h2h3 c8d7 c2d1 d7e8 c3b2 e5e6 d1c2 e6e5 b1c3 e8d7 h3h4 d7e8 b2c1 e8d7 c1b2 a6b4 h4h5 d7e8 e1d3 e8d7 b2a1 d7c8 g3e3 f5g4 d3e5 c8c7 e5f7 c7d7 c3b1
2307,D,cap_draw,150,3.801817,g1f3 d7d5 e2e4 e7e6 f3g5 d8f6 d1g4 a7a5 b1a3 b8a6 h2h3 a6b8 f2f4 g8e7 c2c3 b8c6 d2d4 a8a7 c1d2 c8d7 f1e2 c6b8 d2c1 f6d4 e4e5 d4d2 e1f1 h8g8 a3b5 c7c6 a2a3 d7c8 h1g1 h7h6 a1a2 b8a6 g1h1 h6h5 g4f5 a6b4 g2g3 b7b6 f5e4 e8d8 e2h5 f7f6 h1g1 d5e4 c1d2 c8b7 g5e4 f6f5 c3c4 b7c8 d2e1 c8b7 f1e2 a7a8 e2f3 a8a7 g1g2 b7c8 h3h4 g8h8 e1f2 g7g6 b2b3 c8b7 a2c2 b7c8 f2e1 c6c5 a3b4 c8d7 f3e2 g6g5 c2c3 a5b4 e2f1 d7e8 g2g1 f8g7 h5e8 a7d7 e8f7 d7a7 f1g2 g5f4 e1f2 a7a6 f7e8 h8g8 g2h1 g7f8 g1g2 e7d5 e8f7 f8g7 h1g1 g7h6 f7e6 d8e7 f2e3 f4e3 e6d7 g8f8 g1h1 f5e4 c3c2 e7d8 c2c3 f8g8 h1g1 a6a3 g2d2 g8h8 d2d3 e4d3 c3d3 e3e2 g3g4 h8f8 g1g2 f8f7 g2h1 f7f6 h1h2 f6f5 h2g2 d8e7 h4h5 f5f8 g2h1 f8e8 h1g1 e8f8 d3d4 f8e8 g1g2 e8g8 g2h1 g8f8 e5e6 f8e8 b5c7 h6c1 h1h2 e8d8 h2g2 d8d7
2308,W,material_resign,89,3.877951,d2d3 e7e5 b2b3 d8f6 b1d2 f6f5 d2e4 g8e7 e4g5 c7c5 d3d4 h8g8 e2e3 f5g5 g2g4 f7f6 d1d2 b7b6 b3b4 e7d5 f1g2 b6b5 d4e5 b8a6 e1d1 e8e7 g2f3 a8b8 d2d3 e7e8 c1d2 b8b7 a1c1 g5g6 a2a3 b7b6 g1e2 f6e5 c2c3 e8e7 d1c2 a6b8 e2g3 g8h8 e3e4 c8a6 d3e3 d5c7 e3c5 e7d8 c5e3 f8e7 c3c4 g6d6 f3g2 c7d5 g4g5 d6b4 f2f3 e7f6 h1f1 d8c7 c4c5 d5f4 a3a4 h8g8 h2h3 b4b3 c2b3 g8h8 g3h5 b6d6 f1e1 c7d8 g2f1 f4d5 h3h4 b8c6 e3d3 b5b4 b3a2 g7g6 d3d4 f6g5 c5d6 d8e8 d2b4 e8d8 b4d2
2309,B,value_resign,89,3.751255,d2d3 b7b6 e2e4 f7f5 c1g5 e7e6 e1e2 d7d5 g1h3 e8f7 a2a4 h7h5 f2f4 h5h4 c2c3 d8f6 g5h4 g7g5 b2b3 f8e7 h4g5 b6b5 d1d2 b8a6 g5h6 e6e5 h6f8 f7e8 h3g1 h8h7 g2g3 a6c5 g1h3 e7d8 f8g7 e8f7 e2e3 f6e7 f1e2 c8e6 d2c2 b5b4 c3c4 e7d6 h3g5 f7e7 a1a3 g8h6 g3g4 d6d7 c2c3 h7h8 c3c2 d7c8 g7f6 e7d7 e3d2 h8g8 a3a2 c7c6 h2h3 d5e4 b1a3 g8e8 d2e3 h6f7 h1h2 d7c7 e3f2 c7d6 h3h4 d8e7 h2g2 e7d8 c2c3 e5f4 g2g3 d6d7 f2f1 d8e7 f1e1 f7g5 e2f1 e7d8 f1g2 f5g4 d3e4 d8f6 g2h3
2310,W,value_resign,138,3.795210,e2e4 e7e6 f2f4 c7c6 b2b4 f7f5 d1g4 d7d5 g1e2 d8g5 b4b5 g5g6 e2g3 e6e5 b1c3 b8a6 e1e2 d5d4 e2e1 c8e6 f1e2 e6c8 e1f1 e8e7 g3f5 e7e6 g4g3 e6d7 f5g7 g6f5 c1b2 f5g4 e2d1 g4g7 d1f3 d7e8 f1e2 a6c5 h1e1 a8b8 e1d1 e8d7 e2f2 h7h6 d1e1 d4d3 e1e2 g7g6 f2g1 g6g5 g3f2 g5f4 a2a4 h6h5 h2h3 f4g3 e2e3 f8g7 f3e2 g7f8 g1h1 d3c2 h3h4 d7e7 f2f3 f8g7 a1b1 c6b5 a4a5 g8h6 c3a2 h8g8 b2a1 b7b6 d2d4 g8h8 d4d5 h8g8 e2d3 g7f8 b1e1 f8g7 e1d1 c8d7 d3f1 g8h8 a2b4 e7d6 f3f2 h8g8 f2g3 d7c8 b4d3 g8h8 d1d2 d6d7 f1e2 h8g8 a1c3 c5a6 e2d1 g7f6 d1c2 g8g7 d3f4 g7g8 d2e2 f6h4 g3g4 d7e7 c3d4 c8f5 h1g1 g8h8 g4f3 h4g5 d5d6 e7d8 d6d7 d8d7 f3f2 h8f8 f2f3 f5e6 e3d3 f8e8 d3d2 b8c8 g2g3 c8d8 c2d3 g5f6 f4g6 e8h8 g6h8 a6c5 d4c5 f6h8
2311,D,cap_draw,150,3.901092,f2f4 d7d5 e2e4 e7e5 d1g4 d8g5 f1c4 h7h6 c4d5 b8c6 c2c3 f7f5 g4f5 g5g6 b1a3 c6b4 h2h3 e8e7 a1b1 b7b6 c3c4 b4d3 e1e2 c8b7 d5e6 d3f4 e2d1 c7c6 d2d4 c6c5 d1d2 a7a6 d2e1 b7c8 e1d2 g6g2 d2e1 c8b7 f5g5 e7e8 g5h6 f8d6 h3h4 h8h7 a3b5 a8a7 c1d2 e8d8 d2c1 a6a5 b5c7 g8h6 e6g4 g2d2 c1d2 g7g6 g4h5 d8c7 d2c3 e5d4 g1f3 b7c8 b2b4 c8d7 b1a1 d7c8 e1d1 c8h3 d1c1 c7b8 h1h2 b8c8 h2h3 a7a8 h5g6 c8b7 c3b2 a8b8 b4c5 b7c6 c1b1 c6c5 f3e1 h6f7 b1c1 f4g2 h3f3 h7h8 e1g2 f7e5 f3f2 h8g8 a2a3 e5f7 a1a2 g8h8 a2a1 h8g8 f2f1 g8f8 f1g1 b8d8 a1b1 d4d3 a3a4 d6e7 g1h1 f8g8 h1g1 d8e8 h4h5 g8f8 g1f1 f8h8 f1e1 e8a8 e1d1 h8h5 g2e1 a8h8 d1d3 e7d8 d3d4 h5h2 c1d1 h8g8 d4d5 c5c4 b2a1 d8h4 d5d3 g8h8 b1c1 c4b4 d3d4 b4b3 d4d5 h8g8 d5d2 h2f2 d2d3 b3b4 e4e5 g8h8 d3d5 h8g8 c1c2 g8h8 c2c1 h8a8
2312,B,material_resign,28,3.983660,h2h3 g8f6 e2e4 a7a5 f2f4 h8g8 d1g4 h7h5 g1e2 f6e4 h1h2 f7f6 a2a3 e7e5 a3a4 d8e7 e2d4 e7e6 f4f5 c7c6 d4c6 e6d5 g4g7 f8g7 c2c3 a8a7 g2g3 d5d4
2313,W,material_resign,23,3.928425,f2f3 e7e6 b2b3 d8g5 e2e3 g8e7 d2d4 a7a6 c2c3 f7f6 d1d3 h7h6 c3c4 e8f7 d3h7 g5e3 f1e2 e3e4 f3e4 c7c5 e1d2 f6f5 h7g6
2314,B,material_resign,60,3.865806,g2g4 d7d5 f2f4 c7c5 d2d4 f7f6 d1d3 d8d6 h2h3 f6f5 e1f2 e7e5 b1a3 e5f4 a3b1 f5g4 d3h7 g8f6 h7f5 d6d7 c2c4 f8e7 b2b3 d7d6 b3b4 c8d7 c1d2 e8f7 e2e4 g7g6 b1a3 h8h7 d2c1 b8a6 f1g2 h7h6 f5d7 a8h8 g1e2 h8c8 a3b1 a6b8 c1b2 d6c7 g2f3 f6g8 b1a3 d5c4 a3b1 c7a5 h1g1 h6h8 d7f5 f7g7 f5f6 g7f6 b1a3 c8c7 f3g2 c7d7
2315,W,material_resign,93,4.013812,c2c3 c7c6 e2e4 d8b6 f2f4 a7a6 h2h3 h7h6 g2g3 h8h7 d1e2 f7f5 h1h2 a8a7 h3h4 e7e6 b1a3 g8e7 a1b1 b6b5 f1g2 b7b6 h2h3 e7g6 e2f3 e8e7 b2b3 b5c4 a3b5 a6a5 d2d4 c4d4 f3e3 b8a6 g2f1 c6c5 b5c7 d7d6 g1e2 b6b5 c1d2 a6b8 b1b2 e6e5 e3g1 c8d7 f1g2 d7e6 e2d4 a7c7 g1h1 b8d7 e1f1 d6d5 d2e1 b5b4 f4e5 f5f4 c3b4 e7e8 d4f3 h7h8 f1e2 h8g8 b2c2 f8e7 c2d2 d5e4 e2f2 e8f8 f3d4 c7c6 d2d1 e6f5 b4a5 c5c4 a2a4 c6c7 d4e2 c7c6 e1b4 c6c5 h1g1 f5g4 f2f1 c4c3 g2f3 e7d8 f3g4 g6e5 b4c3 d8f6 g1g2
